Operator,price,Bus Type,Seats Left,Window Seats,rating,Source,Destination,distance,Departure Hour,Arrival Hour,Travel Duration (min)
728,4999,1,36,19,1.0,9,12,115,8,9,60
694,1000,14,20,6,3.6,9,18,328,22,5,450
85,1197,1,21,9,3.3,9,18,328,3,10,425
221,899,23,20,8,2.9,9,18,328,1,8,390
221,999,20,21,10,2.9,9,18,328,2,9,390
601,1700,1,38,19,2.9,9,18,328,3,9,370
241,1199,7,13,7,2.4,9,18,328,4,10,405
743,1079,5,31,14,2.3,9,18,328,7,13,360
743,1079,2,31,11,2.3,9,18,328,7,15,480
365,855,20,14,5,2.2,9,18,328,1,8,425
365,949,20,16,8,2.1,9,18,328,3,10,425
37,2000,48,30,14,1.9,9,18,328,3,9,400
544,899,7,20,9,1.0,9,18,328,3,10,430
6,1260,23,19,10,4.5,10,4,690,19,7,720
825,1990,23,17,8,4.6,10,4,690,20,7,719
76,1600,23,21,11,4.4,10,4,690,19,7,765
305,1200,10,25,11,4.1,10,4,690,20,8,735
641,1149,10,23,10,4.1,10,4,690,18,7,765
3,1600,23,22,10,4.1,10,4,690,21,8,675
896,1500,73,24,10,4.0,10,4,690,19,9,870
879,1299,23,29,15,3.8,10,4,690,19,8,770
897,1387,10,20,8,3.9,10,4,690,19,8,770
327,1100,10,20,6,3.5,10,4,690,21,8,650
327,1100,10,20,10,3.1,10,4,690,18,7,830
1,800,50,24,9,3.0,10,4,690,20,8,735
843,1050,50,19,7,3.3,10,4,690,16,7,870
530,1400,10,23,11,2.6,10,4,690,18,7,750
15,2300,80,49,22,1.9,10,4,690,20,8,690
631,1100,23,13,4,4.9,10,2,547,12,23,675
631,1500,23,16,7,4.9,10,2,547,20,6,590
631,1500,23,16,6,4.8,10,2,547,20,6,585
800,1100,66,23,8,4.6,10,2,547,21,7,585
631,1500,23,15,5,4.7,10,2,547,21,6,550
631,1500,23,15,6,4.7,10,2,547,21,6,575
825,1500,23,11,3,4.7,10,2,547,21,7,568
35,1400,23,26,12,4.5,10,2,547,20,6,590
825,1500,60,14,7,4.6,10,2,547,22,7,523
231,1499,60,17,9,4.5,10,2,547,21,6,570
338,1400,54,27,12,4.3,10,2,547,22,7,570
275,1100,81,19,9,4.2,10,2,547,21,6,545
902,1120,23,26,12,4.1,10,2,547,19,7,735
173,1720,60,21,10,4.2,10,2,547,20,5,555
251,1110,60,17,7,4.1,10,2,547,19,5,585
201,999,1,24,9,4.0,10,2,547,20,6,600
349,1300,1,23,12,4.4,10,2,547,20,7,640
896,1400,73,22,10,4.1,10,2,547,12,23,650
349,1100,43,25,13,4.0,10,2,547,19,6,670
338,1500,54,19,8,4.1,10,2,547,21,7,555
251,3000,60,24,12,4.4,10,2,547,21,6,585
286,1350,55,13,3,4.5,10,2,547,21,6,530
182,1100,20,24,11,4.0,10,2,547,19,5,610
43,1200,20,22,10,4.1,10,2,547,21,6,565
712,1199,60,17,8,3.9,10,2,547,19,5,560
900,1399,10,20,10,3.9,10,2,547,22,7,525
306,1390,73,26,15,3.8,10,2,547,22,7,510
113,1399,10,21,11,3.8,10,2,547,20,6,600
639,1090,10,23,9,3.7,10,2,547,21,5,525
3,1500,23,11,4,3.9,10,2,547,21,6,540
349,2300,43,49,24,3.7,10,2,547,21,7,640
896,1000,67,28,7,3.5,10,2,547,13,23,629
106,1400,66,26,13,3.5,10,2,547,13,23,645
496,1090,23,23,11,3.4,10,2,547,20,6,590
809,849,50,26,10,3.4,10,2,547,20,7,660
233,1499,10,23,9,3.4,10,2,547,21,6,540
338,1600,54,23,10,3.3,10,2,547,22,7,525
425,2000,48,44,22,3.2,10,2,547,19,5,620
712,1399,60,14,7,3.3,10,2,547,20,5,585
693,1299,10,24,10,3.1,10,2,547,20,6,570
327,1000,10,20,2,3.1,10,2,547,12,23,675
327,1200,10,22,6,3.1,10,2,547,15,2,660
385,849,45,15,2,3.0,10,2,547,19,6,675
532,1800,87,41,21,2.7,10,2,547,13,0,660
809,849,48,18,8,2.6,10,2,547,19,8,730
809,1499,23,24,12,2.6,10,2,547,20,7,660
327,1100,10,14,4,2.6,10,2,547,19,6,655
328,1199,7,22,10,2.7,10,2,547,22,7,525
900,1349,60,24,9,2.4,10,2,547,22,8,585
66,1049,50,28,12,2.2,10,2,547,21,6,570
328,1199,7,24,10,2.2,10,2,547,22,7,525
327,800,45,10,2,2.1,10,2,547,22,8,585
818,1250,85,49,22,1.0,10,2,547,21,6,510
345,1000,50,36,17,3.2,10,2,547,19,6,645
138,700,59,29,10,5.0,10,16,206,3,8,280
825,370,21,26,11,4.0,10,16,206,2,6,220
358,499,23,11,5,3.8,10,16,206,3,8,295
1,600,1,25,12,3.2,10,16,206,23,5,331
712,599,60,23,13,2.8,10,16,206,1,6,300
229,550,50,33,17,3.1,10,16,206,23,5,1184
327,550,10,20,9,2.8,10,16,206,3,7,245
175,750,20,32,16,2.4,10,16,206,11,6,1111
1,450,1,27,11,2.2,10,16,206,1,6,330
1,700,20,33,16,2.2,10,16,206,1,6,271
327,750,10,29,16,2.2,10,16,206,2,7,315
327,700,10,28,8,2.2,10,16,206,5,9,275
175,1100,10,30,16,2.2,10,16,206,23,6,400
1,450,44,25,8,2.1,10,16,206,1,6,270
83,855,10,16,8,2.1,10,16,206,2,7,255
1,1000,23,25,11,1.9,10,16,206,3,8,285
286,1050,57,35,17,1.7,10,16,206,4,9,265
286,1050,57,33,14,1.7,10,16,206,3,7,255
386,499,86,26,12,1.0,10,16,206,3,7,240
1,550,20,23,8,1.0,10,16,206,1,5,240
631,1100,23,13,4,4.9,10,2,547,12,23,675
631,1500,23,16,7,4.9,10,2,547,20,6,590
631,1500,23,16,6,4.8,10,2,547,20,6,585
800,1100,66,23,8,4.6,10,2,547,21,7,585
631,1500,23,15,5,4.7,10,2,547,21,6,550
631,1500,23,15,6,4.7,10,2,547,21,6,575
825,1500,23,11,3,4.7,10,2,547,21,7,568
35,1400,23,26,12,4.5,10,2,547,20,6,590
825,1500,60,14,7,4.6,10,2,547,22,7,523
231,1499,60,17,9,4.5,10,2,547,21,6,570
338,1400,54,27,12,4.3,10,2,547,22,7,570
275,1100,81,19,9,4.2,10,2,547,21,6,545
902,1120,23,26,12,4.1,10,2,547,19,7,735
173,1720,60,21,10,4.2,10,2,547,20,5,555
251,1110,60,17,7,4.1,10,2,547,19,5,585
201,999,1,24,9,4.0,10,2,547,20,6,600
349,1300,1,23,12,4.4,10,2,547,20,7,640
896,1400,73,22,10,4.1,10,2,547,12,23,650
349,1100,43,25,13,4.0,10,2,547,19,6,670
338,1500,54,19,8,4.1,10,2,547,21,7,555
251,3000,60,24,12,4.4,10,2,547,21,6,585
286,1350,55,13,3,4.5,10,2,547,21,6,530
182,1100,20,24,11,4.0,10,2,547,19,5,610
43,1200,20,22,10,4.1,10,2,547,21,6,565
712,1199,60,17,8,3.9,10,2,547,19,5,560
900,1399,10,20,10,3.9,10,2,547,22,7,525
306,1390,73,26,15,3.8,10,2,547,22,7,510
113,1399,10,21,11,3.8,10,2,547,20,6,600
639,1090,10,23,9,3.7,10,2,547,21,5,525
3,1500,23,11,4,3.9,10,2,547,21,6,540
349,2300,43,49,24,3.7,10,2,547,21,7,640
896,1000,67,28,7,3.5,10,2,547,13,23,629
106,1400,66,26,13,3.5,10,2,547,13,23,645
496,1090,23,23,11,3.4,10,2,547,20,6,590
809,849,50,26,10,3.4,10,2,547,20,7,660
233,1499,10,23,9,3.4,10,2,547,21,6,540
338,1600,54,23,10,3.3,10,2,547,22,7,525
425,2000,48,44,22,3.2,10,2,547,19,5,620
712,1399,60,14,7,3.3,10,2,547,20,5,585
693,1299,10,24,10,3.1,10,2,547,20,6,570
327,1000,10,20,2,3.1,10,2,547,12,23,675
327,1200,10,22,6,3.1,10,2,547,15,2,660
385,849,45,15,2,3.0,10,2,547,19,6,675
532,1800,87,41,21,2.7,10,2,547,13,0,660
809,849,48,18,8,2.6,10,2,547,19,8,730
809,1499,23,24,12,2.6,10,2,547,20,7,660
327,1100,10,14,4,2.6,10,2,547,19,6,655
328,1199,7,22,10,2.7,10,2,547,22,7,525
900,1349,60,24,9,2.4,10,2,547,22,8,585
66,1049,50,28,12,2.2,10,2,547,21,6,570
328,1199,7,24,10,2.2,10,2,547,22,7,525
327,800,45,10,2,2.1,10,2,547,22,8,585
818,1250,85,49,22,1.0,10,2,547,21,6,510
345,1000,50,36,17,3.2,10,2,547,19,6,645
854,899,39,46,19,1.4,11,18,680,14,9,1154
802,899,39,44,20,1.3,11,18,680,16,11,1140
23,1800,15,21,10,4.3,11,14,554,21,10,795
96,3150,7,31,18,3.8,11,14,554,19,9,870
399,1100,2,35,13,2.8,11,14,554,18,8,840
697,555,7,38,7,4.0,11,3,442,21,6,525
565,700,7,24,10,4.2,11,3,442,21,6,525
565,1050,86,16,4,4.4,11,3,442,21,5,505
754,739,1,18,7,4.3,11,3,442,20,6,585
171,560,51,20,8,4.0,11,3,442,19,6,690
81,680,2,23,2,3.9,11,3,442,19,6,605
565,650,2,19,9,3.8,11,3,442,21,6,540
171,672,1,30,13,3.6,11,3,442,21,6,540
171,672,1,11,5,3.9,11,3,442,20,6,610
800,2000,68,14,5,4.2,11,3,442,20,5,535
808,647,1,13,6,3.6,11,3,442,21,6,540
281,693,2,23,10,3.2,11,3,442,20,5,540
623,740,1,22,16,2.8,11,3,442,20,6,600
228,730,2,21,11,2.8,11,3,442,21,6,545
228,730,2,23,12,2.6,11,3,442,21,6,555
171,560,51,32,14,2.3,11,3,442,21,7,600
55,740,2,18,6,2.4,11,3,442,20,5,570
228,730,2,23,12,2.2,11,3,442,18,5,630
187,5000,39,51,18,1.2,11,3,442,20,6,570
276,646,1,11,7,1.0,11,3,442,19,6,630
195,999,7,32,17,5.0,12,5,553,21,4,450
365,949,20,44,23,4.7,12,5,553,22,6,495
707,1044,1,20,10,5.0,12,5,553,19,2,450
365,1070,20,46,24,4.7,12,5,553,23,7,510
266,1329,20,33,20,4.8,12,5,553,23,7,480
221,969,57,39,21,4.6,12,5,553,22,7,520
266,1369,20,32,16,4.8,12,5,553,20,4,495
902,1490,23,27,13,4.9,12,5,553,23,5,374
266,1369,20,33,17,4.7,12,5,553,23,7,480
265,1299,57,38,15,4.6,12,5,553,21,6,525
266,1479,20,34,12,4.7,12,5,553,22,6,480
365,1235,20,42,19,4.6,12,5,553,22,6,445
593,1259,7,29,16,4.6,12,5,553,22,5,420
266,1149,20,38,20,4.6,12,5,553,23,7,475
266,1369,20,27,11,4.7,12,5,553,21,5,480
266,1699,57,30,10,4.7,12,5,553,21,5,495
365,1235,20,46,22,4.5,12,5,553,22,6,480
265,1399,13,49,22,4.5,12,5,553,22,8,560
86,1044,1,39,17,4.5,12,5,553,21,6,510
266,1639,10,23,11,4.8,12,5,553,21,5,485
266,1249,1,31,19,4.6,12,5,553,21,5,480
904,1197,20,34,20,4.5,12,5,553,22,6,525
190,1299,57,38,15,4.5,12,5,553,22,6,470
541,1199,57,27,14,4.6,12,5,553,11,19,495
221,1599,57,37,19,4.5,12,5,553,13,21,460
56,1044,60,34,13,4.5,12,5,553,23,7,470
266,1619,57,23,7,4.7,12,5,553,22,6,495
873,1800,2,48,19,4.5,12,5,553,21,5,445
266,1369,20,29,15,4.6,12,5,553,22,6,480
873,1800,2,48,19,4.5,12,5,553,23,7,480
266,1369,20,27,13,4.6,12,5,553,22,7,525
265,1099,57,36,14,4.5,12,5,553,22,6,500
365,855,20,38,18,4.4,12,5,553,10,18,510
585,1399,1,39,15,4.5,12,5,553,23,6,415
266,1409,1,38,19,4.5,12,5,553,22,6,465
541,1199,57,29,13,4.5,12,5,553,13,21,495
593,970,20,34,18,4.4,12,5,553,13,21,480
221,1999,56,45,20,4.5,12,5,553,9,15,1840
365,1235,20,42,20,4.4,12,5,553,22,6,470
266,1329,9,30,18,4.5,12,5,553,23,7,475
266,1329,1,32,15,4.5,12,5,553,23,7,460
365,1425,23,34,17,4.4,12,5,553,21,6,545
266,1349,1,28,8,4.5,12,5,553,23,7,525
221,1999,7,38,20,4.5,12,5,553,22,6,430
221,1999,56,45,20,4.4,12,5,553,10,17,430
190,1399,19,37,13,4.4,12,5,553,23,7,425
266,1139,20,11,4,4.6,12,5,553,1,9,475
266,1129,1,10,5,4.6,12,5,553,1,10,505
873,1600,2,46,18,4.3,12,5,553,23,7,505
541,1299,57,29,16,4.4,12,5,553,18,2,480
221,1799,57,43,22,4.3,12,5,553,22,5,435
578,1299,1,26,14,4.4,12,5,553,2,11,540
676,1399,1,28,13,4.4,12,5,553,23,7,500
190,1299,1,39,15,4.2,12,5,553,22,6,470
266,1489,20,10,3,4.6,12,5,553,0,9,505
221,1799,57,31,14,4.4,12,5,553,0,6,400
266,1619,23,25,14,4.4,12,5,553,22,6,480
860,1099,10,29,10,4.3,12,5,553,22,7,505
593,2499,56,36,15,4.4,12,5,553,14,21,450
593,1239,7,22,12,4.3,12,5,553,22,5,470
365,1140,20,46,22,4.1,12,5,553,23,8,530
266,1469,1,38,22,4.2,12,5,553,0,8,490
592,1299,7,27,15,4.3,12,5,553,17,1,480
266,1999,20,46,24,4.2,12,5,553,22,6,480
190,1299,1,29,14,4.2,12,5,553,23,7,480
365,1070,20,46,24,4.0,12,5,553,23,7,495
592,1352,20,40,20,4.1,12,5,553,22,5,420
593,1800,60,22,10,4.3,12,5,553,10,18,450
221,1799,57,36,17,4.2,12,5,553,0,7,445
365,1140,20,43,22,4.0,12,5,553,21,6,530
221,2299,60,22,9,4.4,12,5,553,23,6,435
221,999,57,31,14,4.1,12,5,553,2,9,450
873,1500,10,10,5,4.4,12,5,553,1,8,435
873,1600,2,39,15,4.1,12,5,553,22,8,575
336,1099,2,66,32,3.7,12,5,553,22,5,420
902,1030,23,27,13,4.1,12,5,553,13,19,372
393,1499,10,30,15,4.1,12,5,553,17,1,525
673,2000,57,44,22,4.0,12,5,553,22,6,445
266,1439,1,19,9,4.1,12,5,553,0,8,475
189,1346,18,12,5,4.1,12,5,553,23,8,520
638,1299,2,48,19,3.7,12,5,553,22,6,465
320,999,2,32,16,3.8,12,5,553,22,5,430
585,1350,1,35,19,3.8,12,5,553,23,7,455
350,1199,7,30,14,3.8,12,5,553,23,7,481
638,999,1,25,9,3.8,12,5,553,21,5,495
85,799,2,24,10,3.8,12,5,553,19,3,455
221,1999,7,28,13,3.9,12,5,553,23,7,464
365,964,20,21,7,3.8,12,5,553,2,10,480
190,1599,1,44,18,3.6,12,5,553,0,7,400
189,2179,23,11,4,4.0,12,5,553,23,7,495
47,1999,23,25,13,3.8,12,5,553,21,5,425
535,1045,2,20,10,3.7,12,5,553,23,6,450
593,2500,10,30,16,3.8,12,5,553,23,6,450
638,999,1,26,10,3.6,12,5,553,22,6,465
724,1440,27,44,20,3.5,12,5,553,0,11,651
724,1440,27,44,20,3.5,12,5,553,23,10,651
638,1999,1,34,12,3.7,12,5,553,1,9,475
592,1299,7,41,16,3.5,12,5,553,23,7,475
585,899,1,23,9,3.6,12,5,553,0,9,486
266,1299,20,17,9,3.7,12,5,553,1,9,505
653,1099,57,18,7,3.6,12,5,553,17,1,460
85,799,1,24,7,3.5,12,5,553,22,6,455
875,1599,2,54,22,3.3,12,5,553,21,5,480
221,999,57,25,10,3.5,12,5,553,1,8,420
350,1099,2,44,18,3.2,12,5,553,23,8,500
295,799,2,29,10,3.3,12,5,553,2,10,475
266,1059,20,27,14,3.3,12,5,553,2,10,480
195,999,7,40,21,3.1,12,5,553,21,4,420
875,1260,2,54,22,3.0,12,5,553,22,6,480
190,1599,1,40,16,3.2,12,5,553,23,6,400
585,1399,8,36,16,3.2,12,5,553,22,5,415
628,1325,2,24,12,3.3,12,5,553,20,4,465
295,799,7,14,7,3.3,12,5,553,22,5,385
195,799,7,30,14,3.1,12,5,553,22,6,450
265,1199,2,37,15,3.1,12,5,553,22,6,525
593,1999,7,29,14,3.3,12,5,553,11,18,450
724,3780,14,36,18,3.5,12,5,553,21,8,651
708,1294,1,32,16,3.1,12,5,553,23,6,475
592,1299,7,12,4,3.2,12,5,553,1,9,450
653,1399,11,36,18,2.9,12,5,553,20,3,420
52,1699,1,40,17,2.9,12,5,553,22,6,515
628,1350,2,24,12,3.0,12,5,553,21,4,465
295,999,11,16,6,3.0,12,5,553,0,7,440
222,1575,1,34,14,2.8,12,5,553,21,4,390
128,1499,1,42,22,2.6,12,5,553,23,8,553
148,1299,1,20,11,2.8,12,5,553,23,7,475
336,1099,2,68,34,2.2,12,5,553,23,7,455
779,1429,14,31,14,2.6,12,5,553,23,6,423
221,799,20,30,13,2.5,12,5,553,2,9,435
908,2659,10,36,18,2.6,12,5,553,19,2,415
624,1090,2,28,10,2.4,12,5,553,22,6,450
889,1290,57,42,22,2.2,12,5,553,0,7,450
85,799,2,15,8,2.3,12,5,553,3,11,435
128,2857,1,42,22,2.3,12,5,553,0,9,550
174,1099,7,35,15,2.0,12,5,553,23,6,450
350,999,2,34,12,2.0,12,5,553,0,7,455
637,999,2,51,24,1.8,12,5,553,0,7,420
653,1699,11,36,18,2.0,12,5,553,21,4,415
278,1399,7,26,12,1.8,12,5,553,23,6,435
381,1199,2,28,11,1.7,12,5,553,23,7,480
477,3099,10,34,16,1.9,12,5,553,22,5,425
874,2190,2,54,25,1.5,12,5,553,1,8,420
514,1369,2,55,24,1.3,12,5,553,22,5,390
789,699,2,38,16,1.3,12,5,553,21,6,525
317,999,1,29,14,1.4,12,5,553,23,8,495
514,969,7,28,11,1.3,12,5,553,23,7,451
803,797,18,26,7,1.2,12,5,553,0,8,510
547,1125,2,48,22,1.0,12,5,553,2,9,420
423,1400,53,49,22,1.0,12,5,553,22,5,450
272,1399,2,17,9,1.3,12,5,553,22,7,510
547,1395,2,46,19,1.0,12,5,553,2,9,450
197,1649,13,49,22,1.0,12,5,553,21,5,511
197,1799,13,49,22,1.0,12,5,553,22,7,511
197,1849,13,49,22,1.0,12,5,553,22,6,511
547,1125,2,36,14,1.0,12,5,553,2,9,450
793,999,1,30,17,1.0,12,5,553,23,7,485
148,749,58,26,10,1.0,12,5,553,0,9,510
615,1399,13,31,13,1.0,12,5,553,20,5,570
793,3000,1,48,28,1.0,12,5,553,23,7,480
578,1199,1,23,9,1.0,12,5,553,2,10,478
115,999,2,18,9,1.0,12,5,553,1,9,490
803,1199,2,13,6,1.0,12,5,553,23,9,545
350,999,2,43,18,3.2,12,5,553,0,8,500
295,2000,7,54,23,3.2,12,5,553,22,5,385
295,799,2,23,9,3.2,12,5,553,20,2,385
85,799,1,23,7,3.2,12,5,553,2,10,455
365,963,20,44,21,5.0,12,0,333,22,3,300
266,1089,1,42,22,5.0,12,0,333,20,1,305
86,1329,57,39,17,5.0,12,0,333,21,3,310
400,701,20,29,14,5.0,12,0,333,21,1,270
221,799,20,30,13,5.0,12,0,333,2,6,260
47,799,23,23,11,5.0,12,0,333,21,2,285
592,1299,7,41,10,5.0,12,0,333,23,2,205
47,799,20,28,15,5.0,12,0,333,22,2,255
624,981,2,33,12,5.0,12,0,333,22,1,190
585,1399,1,39,15,5.0,12,0,333,23,3,230
585,1350,1,35,19,5.0,12,0,333,23,4,250
266,1329,20,33,20,5.0,12,0,333,23,4,290
585,1399,8,36,16,5.0,12,0,333,22,2,230
266,1539,23,25,14,5.0,12,0,333,22,3,290
517,699,1,21,11,5.0,12,0,333,22,2,270
673,2000,57,44,22,5.0,12,0,333,21,2,295
541,800,7,23,10,5.0,12,0,333,20,0,255
266,1409,20,34,12,5.0,12,0,333,22,3,290
221,999,57,25,10,5.0,12,0,333,0,5,271
266,1219,20,34,19,4.9,12,0,333,21,2,310
266,1369,20,27,11,5.0,12,0,333,21,2,295
365,1425,23,34,17,4.8,12,0,333,22,4,330
541,1299,57,31,14,4.9,12,0,333,18,22,275
266,1349,1,28,8,4.9,12,0,333,23,3,285
593,969,20,34,18,4.7,12,0,333,13,17,270
265,1299,57,41,16,4.8,12,0,333,21,2,300
541,1499,7,25,11,5.0,12,0,333,22,2,255
904,1197,20,34,20,4.8,12,0,333,22,2,265
56,1044,60,34,13,4.7,12,0,333,23,3,260
221,999,57,31,14,4.8,12,0,333,1,6,260
266,1439,1,19,9,5.0,12,0,333,0,5,290
221,1999,7,28,13,5.0,12,0,333,23,4,294
266,1039,20,45,24,4.6,12,0,333,21,2,290
221,1799,57,38,18,4.8,12,0,333,23,4,296
266,1179,1,31,19,4.7,12,0,333,21,2,295
266,1349,1,38,19,4.7,12,0,333,22,3,295
266,1069,20,38,19,4.6,12,0,333,22,3,290
902,1520,23,27,13,4.7,12,0,333,23,2,225
517,799,1,22,13,4.7,12,0,333,21,2,315
541,1199,57,29,13,4.6,12,0,333,13,17,280
266,1539,20,47,26,4.5,12,0,333,1,7,320
902,1000,23,27,13,4.5,12,0,333,13,16,214
56,1099,57,37,14,4.5,12,0,333,23,3,240
365,855,20,38,18,4.4,12,0,333,10,14,270
541,1199,57,27,14,4.5,12,0,333,11,15,240
266,1999,20,46,24,4.5,12,0,333,22,3,310
651,601,20,38,20,4.3,12,0,333,21,2,300
266,1009,20,27,14,4.5,12,0,333,2,7,320
266,1309,20,32,16,4.5,12,0,333,20,1,310
266,1899,1,42,22,4.5,12,0,333,20,1,310
365,1070,20,46,22,4.3,12,0,333,23,5,330
592,1500,20,40,20,4.4,12,0,333,22,2,240
266,1559,10,23,11,4.5,12,0,333,21,2,300
221,969,57,39,21,4.3,12,0,333,22,3,280
593,2499,56,36,15,4.5,12,0,333,14,18,240
221,1599,57,37,19,4.4,12,0,333,13,18,280
365,1070,20,46,22,4.2,12,0,333,23,4,330
592,1299,7,28,16,4.4,12,0,333,17,22,300
365,1140,20,43,22,4.2,12,0,333,21,2,260
189,663,18,14,4,4.4,12,0,333,11,15,265
266,1079,1,10,5,4.5,12,0,333,1,6,310
365,1484,20,42,20,4.2,12,0,333,22,4,320
593,1259,7,29,16,4.3,12,0,333,22,2,235
266,1349,20,27,13,4.3,12,0,333,22,3,290
266,1409,20,10,3,4.5,12,0,333,0,5,310
593,1999,7,29,14,4.4,12,0,333,11,15,265
350,1099,2,45,19,4.0,12,0,333,23,4,270
221,1799,57,45,24,4.1,12,0,333,21,3,360
707,759,1,26,13,4.1,12,0,333,21,2,295
189,1079,23,12,5,4.2,12,0,333,23,3,270
707,854,1,22,10,4.1,12,0,333,20,0,270
873,1600,2,48,19,4.0,12,0,333,22,5,376
221,1999,56,45,20,4.1,12,0,333,9,14,330
47,1199,23,21,8,4.1,12,0,333,22,3,270
350,999,2,34,12,4.0,12,0,333,23,3,256
295,799,2,29,10,4.0,12,0,333,2,8,385
85,799,1,29,9,4.0,12,0,333,22,3,305
189,300,18,17,6,4.0,12,0,333,23,4,270
221,1999,7,38,20,4.1,12,0,333,22,4,310
517,699,1,23,13,4.0,12,0,333,20,1,315
85,799,2,27,9,4.0,12,0,333,19,1,305
295,799,7,25,10,4.0,12,0,333,22,3,275
221,2299,60,24,10,4.1,12,0,333,22,4,360
860,1099,10,29,10,3.9,12,0,333,22,3,300
393,499,20,24,11,3.9,12,0,333,1,5,210
295,999,11,17,4,4.0,12,0,333,0,4,240
85,799,2,19,9,4.0,12,0,333,3,7,205
140,1211,10,24,11,3.9,12,0,333,21,1,295
311,799,20,24,11,3.9,12,0,333,22,2,260
311,799,20,23,10,3.9,12,0,333,23,5,305
758,1999,1,38,19,3.7,12,0,333,21,2,300
206,1330,20,40,19,3.8,12,0,333,20,1,260
514,1369,2,55,24,3.6,12,0,333,21,3,315
266,1619,57,30,10,3.9,12,0,333,21,2,300
873,1600,2,48,19,3.7,12,0,333,23,3,278
128,1499,1,42,22,3.7,12,0,333,23,4,270
873,1800,2,48,19,3.7,12,0,333,23,4,315
707,759,1,28,13,3.7,12,0,333,21,2,275
707,855,1,33,18,3.6,12,0,333,22,3,300
749,999,7,36,19,3.6,12,0,333,21,2,300
47,799,1,22,9,3.7,12,0,333,23,4,300
365,858,20,21,7,3.7,12,0,333,2,7,285
47,799,23,31,16,3.5,12,0,333,20,1,280
514,969,7,30,12,3.6,12,0,333,23,3,235
707,1044,1,21,11,3.7,12,0,333,19,23,250
266,1309,20,33,17,3.6,12,0,333,23,4,300
592,1299,7,12,4,3.9,12,0,333,1,5,240
758,1999,20,36,19,3.7,12,0,333,23,4,295
707,1710,1,32,17,3.6,12,0,333,23,4,260
724,1440,27,44,20,3.5,12,0,333,23,5,350
724,1440,27,44,20,3.5,12,0,333,0,6,350
47,699,23,24,12,3.5,12,0,333,18,0,375
47,1999,23,36,19,3.5,12,0,333,21,2,270
128,2857,1,42,22,3.7,12,0,333,0,5,280
227,600,57,37,20,3.3,12,0,333,23,3,265
694,1599,14,12,6,3.6,12,0,333,18,1,420
227,700,1,34,17,3.3,12,0,333,23,4,285
48,1499,20,29,15,3.5,12,0,333,22,3,314
593,1239,7,22,12,3.5,12,0,333,22,2,250
885,999,20,37,19,3.3,12,0,333,20,1,295
47,699,23,23,12,3.3,12,0,333,20,0,270
724,3780,14,36,18,3.5,12,0,333,21,3,350
266,1299,20,17,9,3.5,12,0,333,0,5,310
227,500,1,21,11,3.3,12,0,333,1,6,300
393,1499,10,31,15,3.2,12,0,333,17,22,315
704,1200,10,40,21,3.0,12,0,333,23,4,270
266,1329,9,30,18,3.2,12,0,333,23,4,285
847,2099,10,26,14,3.2,12,0,333,21,1,235
593,1800,60,30,17,3.1,12,0,333,10,15,270
653,1699,11,48,24,2.9,12,0,333,21,0,175
365,1425,20,46,22,3.0,12,0,333,22,2,240
393,799,20,37,19,2.9,12,0,333,23,4,255
638,999,1,32,11,3.0,12,0,333,21,1,270
593,2500,10,30,16,3.1,12,0,333,23,2,225
601,1270,10,36,18,2.9,12,0,333,22,2,255
716,1699,14,30,16,3.0,12,0,333,19,2,440
653,1399,11,36,18,2.9,12,0,333,20,23,205
601,1170,7,39,19,2.9,12,0,333,21,1,255
381,1199,2,30,11,3.0,12,0,333,23,4,315
393,699,20,37,19,2.8,12,0,333,22,3,300
585,899,1,23,9,3.0,12,0,333,0,5,300
373,1428,10,30,16,2.9,12,0,333,2,5,210
373,1428,10,30,16,2.9,12,0,333,23,2,210
423,1400,53,49,22,2.8,12,0,333,22,1,210
638,1299,2,48,19,2.8,12,0,333,22,2,240
707,1425,7,34,13,2.8,12,0,333,23,4,305
638,899,2,38,14,2.8,12,0,333,0,4,270
48,1199,23,30,15,2.8,12,0,333,19,0,330
272,1399,2,26,8,3.0,12,0,333,22,4,345
266,1399,1,38,22,2.8,12,0,333,23,5,330
700,800,14,30,16,2.7,12,0,333,1,6,315
148,749,58,27,10,2.8,12,0,333,0,5,300
225,1035,2,40,16,2.7,12,0,333,23,3,240
653,1099,57,27,14,2.8,12,0,333,17,21,230
546,931,10,20,12,2.7,12,0,333,1,6,286
908,1709,10,36,18,2.6,12,0,333,19,23,240
838,2667,10,36,18,2.7,12,0,333,22,3,300
225,1495,2,34,15,2.7,12,0,333,22,2,240
148,1299,1,20,11,2.8,12,0,333,23,3,265
638,999,1,34,12,2.6,12,0,333,22,2,256
638,1999,1,34,12,2.8,12,0,333,1,5,240
546,997,1,24,10,2.7,12,0,333,22,3,265
278,1399,7,26,12,2.7,12,0,333,23,3,240
115,999,2,18,7,2.7,12,0,333,1,5,250
365,1235,20,46,22,2.4,12,0,333,23,4,260
803,797,18,26,7,2.5,12,0,333,0,6,360
378,1399,20,40,21,2.4,12,0,333,21,1,240
744,1199,14,36,18,2.3,12,0,333,23,3,220
803,1139,2,13,6,2.5,12,0,333,23,4,1700
372,1870,1,34,16,2.4,12,0,333,19,23,270
637,1299,2,51,24,2.1,12,0,333,23,4,275
266,1539,57,23,7,2.4,12,0,333,22,3,300
52,999,1,40,17,2.1,12,0,333,22,1,225
204,800,1,30,14,2.1,12,0,333,17,22,280
